StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_choice,risk_fit_1,risk_fit_2,Returns_1,Returns_2,intention to invest_1,intention to invest_2,gender,gender_3_TEXT,age,invest
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"I've read the consent form, and",Please indicate whether you agree with the statements below - The level of risk associated with managed investing is appealing to me,Please indicate whether you agree with the statements below - Managed investing would have the right level of risk for me,Please indicate whether you agree with the statements below - I think I could get a good return (interest) on my investments via managed investing,Please indicate whether you agree with the statements below - Managed investing is likely profitable for me,Please indicate whether you agree with the statements below - I am interested in managed investing,Please indicate whether you agree with the statements below - I would like to know a bit more about managed investing and how it works,I am a - Selected Choice,I am a - other - Text,My age is: ___ years,Do you invest money yourself in the stock market or other funds/investments?
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID13""}","{""ImportId"":""QID7_1""}","{""ImportId"":""QID7_2""}","{""ImportId"":""QID8_1""}","{""ImportId"":""QID8_2""}","{""ImportId"":""QID9_1""}","{""ImportId"":""QID9_2""}","{""ImportId"":""QID10""}","{""ImportId"":""QID10_3_TEXT""}","{""ImportId"":""QID11_TEXT""}","{""ImportId"":""QID12""}"
2021-05-12 09:05:33,2021-05-12 09:06:44,0,153.33.114.23,100,71,1,2021-05-12 09:06:44,R_30j9JuLMurCPuiE,,,,,34.0095062255859375,-81.08190155029296875,anonymous,EN,1,4,5,3,4,5,5,1,,22,4
2021-05-12 09:06:40,2021-05-12 09:07:40,0,68.109.165.91,100,60,1,2021-05-12 09:07:40,R_1qgMayO4jNH5eUS,,,,,33.439300537109375,-111.7698974609375,anonymous,EN,1,0,0,0,2,0,0,1,,24,1
2021-05-12 09:06:38,2021-05-12 09:08:11,0,86.6.75.248,100,93,1,2021-05-12 09:08:11,R_2sXde2eW9RTT7BE,,,,,51.58880615234375,-0.0247039794921875,anonymous,EN,1,3,2,3,2,2,4,2,,32,4
2021-05-12 09:07:34,2021-05-12 09:08:44,0,68.50.232.45,100,69,1,2021-05-12 09:08:45,R_1Q5FP2CvK5UkHPi,,,,,41.0977020263671875,-85.1175994873046875,anonymous,EN,1,4,3,3,3,3,3,2,,44,3
2021-05-12 09:06:03,2021-05-12 09:08:55,0,99.28.101.70,100,172,1,2021-05-12 09:08:56,R_2dT0x6szO6dAdT3,,,,,36.0944061279296875,-95.97170257568359375,anonymous,EN,1,2,3,3,2,1,2,1,,54,3
2021-05-12 09:08:30,2021-05-12 09:10:02,0,74.140.6.38,100,92,1,2021-05-12 09:10:03,R_3JL81bz9miIyWN1,,,,,40.0233001708984375,-83.08589935302734375,anonymous,EN,1,5,4,6,5,6,6,2,,24,1
2021-05-12 09:07:52,2021-05-12 09:10:24,0,104.63.23.123,100,151,1,2021-05-12 09:10:24,R_UXE9PejN5H5N0lP,,,,,42.0305023193359375,-88.3780975341796875,anonymous,EN,1,3,2,4,4,0,0,1,,47,3
2021-05-12 09:09:17,2021-05-12 09:10:35,0,70.174.29.232,100,77,1,2021-05-12 09:10:35,R_bvak2Lh68a9RBtL,,,,,36.855804443359375,-76.00420379638671875,anonymous,EN,1,4,4,5,5,4,3,2,,35,3
2021-05-12 09:12:00,2021-05-12 09:12:50,0,71.70.73.101,100,49,1,2021-05-12 09:12:50,R_2fqzCbbD9AhMIvZ,,,,,33.9875030517578125,-81.00250244140625,anonymous,EN,1,5,5,3,3,0,0,4,,40,1
2021-05-12 09:11:15,2021-05-12 09:12:59,0,166.216.158.6,100,104,1,2021-05-12 09:12:59,R_2zr9FU8z5oKVxuz,,,,,38.0662994384765625,-122.165496826171875,anonymous,EN,1,2,2,3,2,0,0,2,,37,4
